pm,stator_yoke,stator_tooth,stator_winding,ambient,coolant,u_d,u_q,torque,i_d,i_q,,motor_speed
0.33254415,-0.43488082,-0.2655047,-0.24398248,0.68849224,-0.83659583,0.38939542,-0.44741306,-0.36341745,0.995387,-0.3746019,,-0.7937077
-0.8514124,-1.124183,-1.0679032,-0.9956821,-0.99913937,-1.0482936,-0.92138124,1.0790018,0.67968625,0.42486235,0.7830037,,0.12286902
0.067999095,-0.7600957,-0.30934516,-0.0392452,-0.7949567,-1.0538553,-1.2107024,0.53867894,0.28568438,-1.3895446,0.23197283,,2.024116
0.4184143,1.4704306,1.0617818,0.6136328,0.72679615,1.6612295,0.36436784,0.28508952,-0.33109182,1.02015,-0.33435044,,-0.41219416
1.4312437,0.831828,1.3042755,1.5546604,0.6886087,0.16239256,-1.4548453,0.013134017,0.6999514,-1.350996,0.6062291,,1.0221134
-0.8954084,-0.8002204,-0.59863454,-0.32739922,-1.5577191,-1.0708181,-0.8508392,0.005126685,1.4848642,0.038165092,1.5612447,,-0.4378469
0.72592515,-0.024183832,0.3125269,0.40225834,0.6885816,-0.6395375,-1.3907518,0.18402676,0.6680797,-1.2633173,0.57979524,,1.0038816
0.98389024,0.72620195,0.77998203,0.64135414,-0.14264424,0.4186473,0.3425337,-1.3051491,-0.25563973,1.029146,-0.2457039,,-1.2224269
-0.4063511,1.2910451,0.76711744,0.34692368,0.3303392,1.9583994,-1.0476193,0.6084029,1.0879151,0.33153477,1.2278026,,-0.11051922
0.7522899,-1.5981522,-1.7538481,-1.7701468,0.035422023,-1.0697418,0.31184584,-1.251486,-0.19121443,1.0601057,-0.25727487,,-1.2224307
0.4487621,1.8877853,1.6111261,1.2392913,0.34195954,1.7475554,-0.16156536,0.5739228,0.17685902,0.91960174,0.26892516,,-0.27204815
-1.0641248,-0.82049996,-0.91521794,-0.97692335,0.29458782,-0.5826911,0.9658705,-0.54209477,-1.7393404,0.26789334,-1.8552707,,-0.70237017
-0.68145895,-0.43815583,-0.7946956,-0.9772685,0.6886087,0.17405148,0.3502739,-1.2645308,-0.25563973,1.029135,-0.24572366,,-1.222429
1.4391791,0.009670373,0.7894813,1.261606,-1.8825328,-1.0395639,-1.6044813,-0.6333709,0.68830365,-1.9183636,0.56055707,,1.3477633
-1.0366255,-0.8153618,-0.8802734,-0.81077945,-0.44017717,-0.6112927,-0.8208198,0.08369661,1.3116682,0.14752364,1.4429548,,-0.41079262
0.00747121,-0.14403337,-0.024697881,0.07694898,-1.0000327,-0.36188495,-1.5241203,-1.0851634,1.1573111,-2.2459333,0.9525174,,0.5734229
-1.0866364,-0.59807414,-0.48156372,-0.4248598,0.22427453,-0.67204684,1.936905,0.4340437,-1.6597677,-0.32744917,-1.6626133,,0.23436208
-2.2882576,-0.7377101,-0.483734,0.005404925,-2.7472556,-1.0756832,0.1356268,-1.0468776,2.0215735,-0.4766,2.0137987,,-1.1412883
0.83037597,0.53700984,0.46185845,0.3788815,1.3166114,0.6095853,0.010391071,1.7233342,-0.15578902,-0.003164479,-0.14371753,,1.0435944
1.3278009,0.9572214,0.95047736,0.7346815,1.9116983,1.0179045,-0.28204212,1.6127603,-0.06865843,-0.50268185,-0.0648593,,1.6183
-0.8375603,0.018602211,0.76949173,1.6684824,-0.6407243,-1.0588162,-0.64958936,-0.7089888,2.6395268,-1.1748612,2.5954154,,-0.7625013
-0.764558,-0.86092144,-0.60783744,-0.43008283,-1.0908344,-1.0669773,0.022483045,-0.9992024,1.2910309,-0.009931122,1.3783885,,-1.0680722
-0.012517208,0.88608044,0.6514628,0.62066,0.08152702,1.5802046,1.5513403,0.9551019,-0.99825704,-0.6271255,-0.9496938,,1.0675815
-1.661668,-1.3263466,-1.0712801,-0.28192517,-2.7464967,-1.0720139,-1.4324495,-0.5013495,2.9632597,-1.5120388,2.914139,,-0.41079202
-0.5951929,-1.2975365,-1.5351852,-1.5663482,0.70349425,-0.64401597,0.30593315,-1.2586105,-0.25563973,1.0291471,-0.2457392,,-1.2224296
-1.6815624,-0.9477928,-1.0679032,-1.0123005,0.49205247,-0.6144187,0.3387497,-1.322937,-0.25563973,1.0291467,-0.24573681,,-1.222431
-0.3148669,-1.2293624,-1.407254,-1.4058316,0.6727084,-0.84247303,0.35884848,-1.2867197,-0.25563973,1.029149,-0.24570428,,-1.2224286
-1.8331373,-1.5750606,-1.7519224,-1.6661985,-2.4919872,-1.0807407,0.28312507,-1.1691105,0.4018826,0.8201213,0.486925,,-1.1953797
1.7419342,1.3046565,1.39293,1.261606,0.6129796,1.0095335,-1.1589304,0.71774465,0.3416435,-0.9997587,0.3115987,,1.4830301
0.3367026,-0.61883897,-0.18646225,0.017978428,-0.46218124,-1.070664,-1.1297538,0.7419085,0.34971517,-1.0768319,0.30457807,,1.4830282
0.42187798,-0.00970796,0.21188283,0.46361217,-1.0004823,-0.11087293,-1.6215256,-0.8399502,0.68474495,-2.1361008,0.5492418,,1.4830377
-0.50814563,-0.3976164,-0.1751235,0.24351123,-0.0439049,-0.55925167,-0.72891635,-0.57714564,2.2520528,-0.84463644,2.2910092,,-0.6813345
-0.48257175,0.13139129,0.01394352,-0.025144624,0.6839925,0.18333624,1.5292606,1.0644214,-0.841536,-1.0014862,-0.78236413,,1.8124983
-0.006059722,-0.9967836,-0.9125159,-1.0043248,-1.6396236,-1.067747,-0.47329965,1.5105877,0.18227166,0.39064804,0.22812031,,0.45712218
-0.5577602,0.5097501,0.31185636,0.06282285,0.08916451,0.5607695,0.28622043,-0.353192,-0.2352924,1.0222634,-0.22059876,,-0.77171844
-1.1055633,-0.7511288,-0.91029364,-0.97692335,0.28752148,-0.049461603,1.4134201,1.0222249,-1.1011885,0.6935234,-1.2050604,,0.08497687
0.29347828,-0.6826759,-0.22088435,-0.06796505,0.5669639,-1.0596838,-1.3650044,0.21284097,0.4888994,-1.448307,0.38625857,,1.563739
-1.7265551,-1.4086858,-1.4360943,-1.2852075,-2.3199124,-1.0741136,-0.09453218,-0.56378436,0.9128634,0.45539927,1.0073378,,-0.857189
-0.007008405,-0.745094,-0.79551905,-0.94648445,-0.15254016,-0.55293393,0.29773837,-1.2737347,-0.25563973,1.0291446,-0.24570905,,-1.2224299
-1.7149229,-1.3291577,-1.1571642,-0.9917864,-0.7664764,-1.0469166,0.18472427,1.6775564,-0.2650626,-0.8263884,-0.2560232,,2.0241191
-1.9738868,-1.68072,-1.835852,-1.7628773,-2.7448316,-1.077709,0.28309834,-1.1692047,0.40239382,0.8201226,0.48692453,,-1.1953734
0.296437,-0.39227372,0.31369692,1.0088769,0.2937226,-1.0816482,-1.1565859,-0.4638714,2.4759524,-1.0811127,2.5064692,,-0.494858
-1.5893589,-1.2290075,-1.1820258,-1.059787,-0.61034197,-1.0748737,-0.95590436,0.65292054,1.0233601,0.38619572,1.1367723,,-0.14024742
-0.36451364,-1.1669048,-1.2135845,-1.2093891,0.30784428,-1.0652379,0.31191725,-0.7125759,-0.25594682,1.0291578,-0.24570476,,-0.95189434
-0.29044905,-0.26905528,-0.6137103,-0.8388957,-0.76120275,0.3284979,0.30123493,-1.2657326,-0.25563973,1.0291606,-0.24570271,,-1.2224302
-0.27044094,0.66802794,0.39479873,0.29034072,0.32364824,1.2882198,0.97335964,1.5297569,-0.6100385,-0.44855708,-0.58749056,,1.3819774
-0.68925864,-1.3263115,-1.3699203,-1.4858575,-1.4725654,-1.0417454,-0.11879827,1.5811092,-0.004593927,0.98560303,0.057343017,,0.18441148
0.22502027,0.11619018,0.13304493,0.017995855,0.19334514,0.10709064,0.6325186,1.6534657,-0.44701952,-0.35131094,-0.4325128,,1.3536457
-1.2899569,-0.9381836,-1.2537942,-1.3392541,0.6885987,-0.30078536,0.35116136,-1.2656482,-0.25563973,1.0291463,-0.24571511,,-1.2224319
0.05043271,-0.048632156,-0.35846522,-0.5384102,0.04625945,0.33696145,0.32885036,-1.3267046,-0.25563973,1.0291371,-0.24572016,,-1.2224306
-2.1325505,-1.7462858,-1.8698527,-1.7827717,-2.2177422,-1.0768048,0.28318623,-1.1691775,0.4027155,0.8201174,0.48691973,,-1.1953739
1.8554591,2.2165346,1.9916204,1.8726101,0.68406075,2.1813838,1.4932929,1.1255397,-0.81036496,-0.7918649,-0.7624221,,1.7876252
-0.803972,-0.058529407,-0.17157261,-0.2569565,-0.62264484,-0.04127149,0.30048043,-1.2811381,-0.25563973,1.0291433,-0.24572672,,-1.2224319
-0.02878969,-0.77964985,-0.89296466,-0.97722596,-0.14382565,-0.5513759,0.29966712,-1.2741083,-0.25563973,1.0291452,-0.24571958,,-1.2224314
0.5465464,0.44799936,0.49832654,0.57621664,1.4986976,0.32821023,1.7207345,0.703565,-1.4601506,0.45273355,-1.578153,,0.047705334
0.21841192,-0.48037708,-0.22459725,-0.06985661,0.6877535,-0.63355094,-1.0954047,0.79562455,0.4188209,-0.8728688,0.36724725,,1.1567442
-1.0694511,-0.05138134,0.08225185,0.20657866,-1.515064,-0.3775136,-0.8109755,1.207964,0.3712834,-0.19956872,0.3793159,,0.6713988
0.61413044,-0.058153793,0.18219215,0.46087515,0.6886077,-0.5283761,-1.4645982,-0.016694656,1.114599,-1.1721855,1.0165097,,0.3901838
-0.20195025,-0.39753547,-0.22245446,-0.13899156,0.69036525,-0.59597325,-0.42355505,1.4964755,0.08747078,-0.10376815,0.09740542,,0.8773615
-0.8471713,-1.0971323,-1.2097367,-1.2243097,-0.14398725,-0.6859935,1.742392,0.07604998,-2.01657,0.05296199,-2.1214573,,-0.23253106
0.52492726,1.3291816,1.0008281,0.6121734,-0.8721205,1.5899622,0.34178686,-1.3214326,-0.25563973,1.0291406,-0.2457039,,-1.2224299
1.8184727,2.1268241,1.9916204,1.9874642,0.6886077,1.7059057,-1.4966215,-0.10085939,1.1244123,-1.1990862,1.0225488,,0.4242283
0.37542444,-0.22614247,-0.026603809,0.13779134,1.4527282,-0.68765914,-0.5050824,-0.37249628,1.4265354,0.04657527,1.551146,,-0.6799489
-0.17063048,-0.3960025,-0.37993845,-0.52842873,-0.085161805,-0.18250343,-0.40130743,1.5499315,0.057821833,-0.11768797,0.070360735,,0.9419413
1.6834815,-0.12795033,0.43461886,0.6219297,1.1396904,-1.0944437,-1.1846799,0.67220336,0.35548,-1.04782,0.3092945,,1.4830227
-0.7756566,-0.3992023,-0.22394615,-0.036882855,0.52301997,-0.43735364,-1.5023952,-0.20024279,0.8921882,-1.612748,0.75744355,,0.8455813
1.307578,1.0266988,1.1458045,0.9838316,1.1948302,0.5311126,1.9570692,0.3939506,-1.8350554,0.14733942,-1.9383326,,0.001071596
-1.2655575,-0.3975388,-0.453508,-0.45399714,-1.2228941,-0.11350789,-0.91543037,1.0653694,0.45966545,-0.34546804,0.45234677,,0.6713683
-0.62839806,-0.48519173,-0.43172216,-0.2504474,0.44937024,0.03704713,0.3354824,-1.227616,-0.25762582,1.0271776,-0.24769652,,-1.2106309
-0.8899678,0.87839377,0.6102429,0.5691767,0.16052572,1.3594248,-0.13207078,-0.79189324,1.6251297,-0.17808293,1.7232664,,-0.9518834
-1.40956,0.42049965,0.7727045,1.261606,-0.08650381,-0.17242843,0.55326605,-1.2608433,-2.8133574,-0.7397057,-2.840536,,-1.0663277
0.19751638,1.5436736,1.0440454,0.7503434,0.45709807,2.2598088,-1.4055371,0.077618,0.8470655,-1.2533432,0.74282175,,0.7622003
0.9382227,1.3300422,1.1014987,0.7599554,0.5552783,1.404062,0.33696786,-0.19104047,-0.28315026,1.0101116,-0.27648318,,-0.66937184
-1.1540122,-1.410577,-1.4705616,-1.4380038,-0.92642206,-1.0811044,-0.22303534,-0.053239677,0.5885752,0.7036394,0.6890196,,-0.60017097
-0.07917826,-0.4352017,-0.2666102,-0.22503321,0.78945893,-0.6104061,-0.40121862,1.517218,0.008402847,-0.48908332,0.006672369,,1.3663615
0.9580992,0.77817357,0.99171793,0.89086556,0.6876973,0.12678458,0.79576474,1.6590048,-0.5260479,-0.07669212,-0.51611626,,1.0610281
0.16810454,-0.02191657,0.08050115,0.018566836,0.39592385,-0.36748782,-1.4471698,0.053607985,1.4690483,-0.8794029,1.4056747,,0.06415755
1.2342412,0.61413103,0.80446684,0.73813933,0.6878057,0.15609333,-0.48570216,1.4818591,0.054787252,-0.33595166,0.057885833,,1.2248546
1.4385054,1.1225369,1.1801709,1.0103933,1.4419159,0.52273965,1.2469572,0.13753328,-1.3646275,0.5394649,-1.484774,,-0.32584378
-1.120546,0.48677728,0.13258372,-0.024611399,-0.8067868,1.0382687,-1.3551973,0.33037508,1.6251297,-0.1694845,1.7189051,,-0.14024782
1.4273149,1.2941921,1.5925251,1.2600563,0.74475217,-0.35193923,-0.62111926,1.3900119,0.28625652,0.3977715,0.33977523,,0.42568344
0.70744497,0.29815054,0.22080122,0.08897096,0.2636424,0.19981259,0.31629685,-1.3282636,-0.25563973,1.0291529,-0.24572118,,-1.2224303
-1.248406,-1.4337366,-1.3067133,-0.68090624,-0.91150844,-1.066387,-0.6442607,-0.71611524,2.657449,-1.1747934,2.595429,,-0.7625021
-1.9666319,-1.6673768,-1.8325051,-1.7610424,-2.725621,-1.0838317,0.28325358,-1.1692027,0.40239322,0.8201293,0.48692077,,-1.1953696
1.8057264,1.9795287,1.8442348,1.5518435,0.81340325,1.714799,-1.311625,0.4345858,0.82295656,-0.69331455,0.77983886,,0.53259313
-1.826532,-1.2025688,-1.4222322,-1.4783016,-0.55283743,-0.56556445,-0.23950659,0.34412128,0.3712834,0.8201162,0.48691484,,-0.41079083
0.10486538,0.20308991,0.46143013,0.75646764,-0.10361866,-0.34690788,-1.4093904,0.1352215,0.86787796,-1.1942703,0.7748503,,0.6724837
1.5521711,1.5999672,1.5339322,1.2581937,1.231242,1.2432019,1.1762183,1.4314145,-0.7146804,-0.3081465,-0.69408244,,1.198735
0.94031084,-0.057590175,0.6568119,1.1661656,-1.9566573,-1.0538231,-1.5904127,-0.5442216,0.68507737,-1.885874,0.5617022,,1.3477641
-2.0996737,-1.0779371,-1.3359267,-1.2315986,0.6304096,-0.30078536,-1.3092686,0.4044051,1.2046927,-0.6204426,1.1778796,,0.17396325
-0.32539755,-1.4149679,-1.5289947,-1.4799483,-1.252093,-1.0711969,0.28692916,-1.1672719,0.20012571,0.91876745,0.27636898,,-1.1899571
-0.6297866,-0.29055697,-0.7629384,-0.97713524,0.37805218,0.60761744,0.30050394,-1.299079,-0.25563973,1.0291303,-0.24570332,,-1.2224315
-1.9857494,-1.6705828,-1.8424473,-1.8183205,-2.751125,-1.0494286,0.27807534,-0.91642207,-0.12107728,1.0139812,-0.09143262,,-1.0601029
-0.41665903,-0.73473984,-0.43013975,-0.07310737,0.6593827,-1.0540891,-1.0934634,0.72566366,0.36413908,-1.1182505,0.29674733,,1.4631239
1.2555457,0.8014049,0.38795882,0.017765544,0.6886087,1.19895,0.29901356,-1.267281,-0.25563973,1.0291364,-0.24573562,,-1.2224312
0.2296438,-0.22652732,-0.08969468,0.13490884,0.26418743,-0.35491636,-1.1035355,0.7169246,0.5728311,-0.6663402,0.53405493,,0.7348822
0.6765912,-0.048419937,-0.028177138,-0.22756632,-0.13883905,-0.1755564,-0.41264224,1.5402795,0.057821833,-0.09025802,0.07082132,,0.94194317
0.24780309,0.122398816,0.84333134,1.4135449,-2.7429276,-1.0207316,-1.6053644,-0.6417817,0.98641473,-1.9579085,0.82720983,,0.8229006
-1.5492538,-1.439672,-1.5267417,-1.5419409,-1.664655,-1.0655128,-0.3477601,0.8383658,0.32709783,0.85012865,0.41710612,,-0.16188869
0.94533557,-0.047651783,0.6550338,1.1582037,-2.061929,-1.0381453,-1.6346408,-0.88725173,0.93723184,-2.1386921,0.7705553,,0.94193363
1.7213265,0.5385552,1.112905,1.261606,0.6886087,-0.67031765,-1.5425681,-0.33695877,0.8343225,-1.6037451,0.719058,,0.88509434
0.38281453,1.2887716,1.0146205,0.9689573,0.6832136,1.574737,2.2243621,-0.584972,-1.9598479,-1.6326072,-1.790265,,0.47779405
-0.92938536,-1.1541247,-1.1870887,-1.2846423,-0.56811947,-1.090622,0.2936757,1.7313217,-0.26511455,1.0292017,-0.24588734,,0.26557308
0.34429398,2.029258,1.9912614,2.28143,0.65646076,1.9200519,-1.3077148,0.27891675,1.5864298,-0.120661296,1.690185,,-0.16527992
1.7781043,1.3803312,1.8430873,2.0752838,1.5651125,0.5714763,-1.4797789,-0.05589068,0.78031814,-1.3377556,0.6840964,,0.88290614
0.1740979,-0.5535606,-0.45360819,-0.5866869,0.6885926,-0.624071,-0.51656395,1.4713752,0.12840973,-0.09955945,0.14147888,,0.8594712
-0.29829988,-0.03335919,-0.2864183,-0.4882203,0.10223427,0.32280883,-0.6507617,0.15097955,0.9971297,0.38693967,1.1356645,,-0.41079208
1.4494706,-0.057732705,0.77187884,1.261606,0.34835842,-1.0440574,-1.6156467,-0.7631891,0.51118755,-2.013343,0.40476197,,1.8888509
0.6984818,0.762173,0.3112719,-0.07517783,0.69024885,1.2428238,0.32117647,-1.3274835,-0.25563973,1.0291384,-0.24571559,,-1.222431
1.0024108,0.57218516,0.96682763,1.261606,0.6699832,-0.06722259,0.9974633,-1.1441655,-3.1818204,-1.1370059,-3.1843271,,-0.8543967
0.16672704,-0.55332553,-0.5696496,-0.7253752,0.58295554,-0.6300169,-0.15781052,1.2942578,0.04620738,0.96864235,0.11773273,,0.060579654
0.10820463,-0.5232818,-0.872784,-1.0399173,0.36991182,0.14020202,0.30000257,-1.2971984,-0.25563973,1.0291406,-0.24572195,,-1.22243
0.6806012,0.32178998,0.2347379,0.11906047,1.4861649,0.32580733,1.1703517,-0.24128045,-1.6286994,0.35989797,-1.7499906,,-0.51393235
0.06277209,1.5343002,1.0327424,0.569242,-0.12495726,1.9530631,-0.23992363,0.286694,0.3712834,0.8201077,0.48692462,,-0.4107924
0.47454062,0.84935343,0.8370866,1.0642354,-0.014192058,0.7644609,-1.4638186,-0.18480115,1.9015602,-0.9646506,1.8595499,,-0.13915123
0.5553519,-0.041284468,-0.27847126,-0.4376042,0.33104584,0.19732334,0.3148695,-1.3300958,-0.25563973,1.0291504,-0.24571306,,-1.2224296
-1.7297708,-1.4091069,-1.4316494,-1.2853507,-1.8008631,-1.0747637,-0.09454404,-0.56374776,0.91288304,0.45544112,1.0073282,,-0.8571912
0.2285123,-0.1725725,-0.053807676,0.013301956,-0.61011213,-0.3170748,-0.7795275,1.0105035,0.35476127,-0.43729293,0.32902053,,0.778092
0.6387597,1.4575366,1.2467043,1.0173635,0.6573682,1.6373117,-0.7393597,1.2121768,0.17585167,-0.65108335,0.15409912,,1.390593
-0.5980618,-0.47879726,-0.8307932,-0.99257743,0.3784587,0.13980749,0.30056372,-1.2986652,-0.25563973,1.0291431,-0.24570182,,-1.2224327
1.1216543,0.42270195,1.1538386,1.6449366,0.6906483,-0.80752045,-1.6077434,-0.6683172,1.0377738,-1.9219398,0.7980983,,0.845074
1.9026666,2.264399,1.9916204,1.7583576,0.685477,2.1788423,0.6833826,1.6904035,-0.45457697,-0.4229425,-0.44019815,,1.693771
-1.7196993,-1.0417893,-1.0679032,-0.881949,-2.7306898,-1.0706878,-0.09475418,-0.56315976,0.9122321,0.4554329,1.0073441,,-0.8571939
0.96476233,-0.05411221,0.77066207,1.261606,-0.8862763,-1.0587102,-1.5990016,-0.61188406,0.54724616,-1.9531002,0.44127893,,1.7535776
-0.009342277,-0.39753547,-0.41068247,-0.4847719,0.049830776,-0.3517612,-0.2474453,-0.026421385,0.55854845,0.7018436,0.68757164,,-0.57347256
-0.006254312,0.11910866,-0.071225934,-0.2938176,-0.11038891,0.3294364,-0.7030742,1.3231316,0.3712834,0.29063216,0.4225195,,0.40084141
1.1103902,1.5529652,1.042546,0.5739066,0.64486855,1.9235744,0.30022663,-1.2691396,-0.25563973,1.0291585,-0.24570695,,-1.2224298
0.38475177,1.3040742,0.79861975,0.39084074,0.54100806,1.7158538,0.33953294,-1.3148195,-0.25563973,1.029135,-0.24572414,,-1.222428
1.0719806,1.9327455,1.5700134,1.1683505,-0.11931421,2.1764488,0.18423137,1.7004552,-0.25563973,-0.5060428,-0.25302976,,1.7528784
0.9095926,1.3502305,1.1508249,0.97153634,0.05248066,1.7467995,-1.2022194,0.6528343,0.8369675,-0.34391952,0.83576155,,0.3570536
-1.2266353,-1.610625,-1.7947466,-1.7823836,-1.9897478,-1.0779382,0.2667065,-0.78499514,-0.11960623,1.0139732,-0.091454476,,-0.9951651
0.983083,1.7805694,1.6417545,1.532989,0.51293135,1.6343282,2.1415057,-0.2461188,-1.6955944,-1.3086436,-1.5699979,,0.63200647
-0.8707248,1.3353772,0.7772544,0.33810598,0.5355106,1.7475554,0.49411514,1.4585254,-0.3793952,1.0085958,-0.39133474,,0.18219373
0.59516156,-0.3975345,-0.14045846,-0.22473755,0.6786516,-0.87877786,0.07566686,0.37966654,-0.030843917,0.9888542,0.026990937,,-0.39909673
0.81270194,1.8775992,1.6711494,1.4636841,0.6886087,1.9475828,-1.0512811,0.67374605,0.2532584,-1.2023168,0.19521007,,1.9044992
0.957797,2.0342324,1.865004,1.9491556,-0.48225212,1.9531237,-0.08127016,-0.77854806,1.3326306,0.08201385,1.4510555,,-0.95208365
0.060298156,0.2960162,0.62235725,0.77272725,-0.14444697,-0.34472388,0.92332286,0.5710439,-0.83266205,0.8688752,-0.91798645,,-0.21760212
0.53182435,0.24577948,0.31134334,0.28957167,0.5604446,0.13704222,0.3415871,-1.321675,-0.25563988,1.0291382,-0.24570636,,-1.2224308
-1.3551888,-1.588355,-1.7534856,-1.7624058,-1.0103412,-1.0666107,0.5153857,-0.15300527,-0.573263,0.99427956,-0.61741287,,-0.646165
-0.11010741,0.29411882,0.32094303,0.29873264,-0.14447005,0.33602995,-0.9678568,0.9762914,0.26550102,-0.975321,0.21282278,,1.6063335
-1.0075529,-1.2475001,-1.2329487,-1.1112577,-0.85473365,-1.0697169,-0.8567433,1.179473,0.6013467,0.4605154,0.6948132,,0.16350605
-0.28885463,0.44318962,-0.012838077,-0.32807913,1.1099415,0.9863884,0.3309512,-1.1279551,-0.25024918,1.0291457,-0.24570759,,-1.1412894
-1.562644,-1.7462939,-1.9394197,-1.8937168,-1.79465,-1.0755284,0.2674446,-0.7843328,-0.12108819,1.0139756,-0.091428936,,-0.9951714
-1.2632473,0.22897768,1.0982546,2.2967565,-2.7498472,-1.0555457,-1.1055517,-0.6235556,2.95759,-1.5120894,2.9141603,,-0.5731251
-1.7672237,-0.8037302,-0.8528139,-0.8087873,0.32512775,-0.5790729,-0.6439255,0.18110596,0.99820656,0.38617527,1.1367728,,-0.41079307
0.011812717,0.054366965,-0.15393142,-0.4231223,-0.24089074,0.3267929,1.6007411,1.0071039,-1.0968223,-0.17889228,-1.0924714,,0.6174896
2.0886388,1.7691077,1.8788745,1.7624972,1.5197623,1.2416035,-1.4456791,0.07671291,0.83447653,-1.1454335,0.7488267,,0.7250873
0.6026953,0.87951314,0.9642551,0.9682147,0.68858963,0.7193142,1.8097991,0.5750641,-1.3007011,-0.59529614,-1.2519294,,0.66042507
0.7084981,1.040954,0.7702012,0.4137776,1.0311706,1.5195644,0.99785656,0.554546,-0.89882106,0.8378711,-0.9913588,,-0.19433956
0.18940079,-0.25775835,-0.24181652,-0.28923145,-0.59155387,-0.30264103,0.3315416,-1.1778919,-0.25563973,1.0291936,-0.24572721,,-1.1611263
-0.38473004,1.462764,0.83308434,0.30533612,-0.57005167,2.172143,0.30942872,-0.7318895,-0.25563973,1.0291587,-0.2457144,,-0.9518935
0.84187067,1.5685803,1.0639778,0.64368135,-0.0575488,2.2025118,0.30061918,-1.3040303,-0.25563973,1.0291318,-0.24570458,,-1.2224289
-0.24249476,0.45083475,-0.000919684,-0.32427654,0.6791805,0.9919911,0.33057877,-1.1284883,-0.25041,1.0291404,-0.24573506,,-1.1413006
-1.3465712,-1.751843,-1.9857602,-1.9692017,-0.11524804,-1.0754906,0.32252508,-1.3001244,-0.2371883,1.0291413,-0.24572924,,-1.2224317
0.038975958,-0.47915968,-0.18388648,-0.008465629,0.53794163,-0.6586466,-1.2835006,0.33024314,0.46437946,-1.3502139,0.383193,,1.4553435
0.41320747,-0.0635488,-0.10888811,-0.22918895,2.2193007,-0.03723526,-0.6167409,1.3895798,0.1259677,-0.44527015,0.122854404,,1.2119827
-0.40554556,-0.39753547,-0.6972298,-0.85010314,-0.6820665,0.15548828,0.3016123,-1.2644031,-0.25563973,1.0291544,-0.24571627,,-1.2224319
-0.73775345,-1.3203348,-1.397808,-1.3368205,-0.08945984,-1.084606,0.32907152,-1.3045404,-0.23919964,1.0291376,-0.24573308,,-1.2224314
0.67926264,-0.14057253,-0.30429184,-0.4746762,0.6628044,0.050951272,0.33453625,-1.3211974,-0.25563973,1.0291463,-0.2457278,,-1.2224308
0.4400344,-0.73584914,-0.5231776,-0.41915867,0.71458864,-0.6818998,0.35707423,-1.2830698,-0.25563973,1.0291429,-0.24572179,,-1.2224312
1.3667082,0.9219881,0.9592193,0.95287687,-0.053215634,1.025173,-1.1478927,0.73180276,0.34068263,-1.0067456,0.31037924,,1.4830245
-0.16749856,1.2911364,0.789363,0.39955825,0.4897077,1.702077,0.43799558,-1.1130347,-1.3089337,0.57011384,-1.4263453,,-1.0780498
0.10442047,0.13909332,-0.068125896,-0.36023676,0.6886087,0.32808658,0.48743823,1.749568,-0.37988257,0.74586433,-0.3838434,,0.44088435
-0.8264221,-0.30697253,-0.28461346,-0.31339043,-1.0003318,-0.25400516,-0.4040332,1.4966304,0.07299126,-0.03853972,0.08262146,,0.8220845
0.18972704,1.2394919,0.7014263,0.2749277,0.36783206,1.6989719,0.33267525,-1.2448412,-0.25563973,1.029141,-0.24572408,,-1.2224299
1.0410423,1.3363868,1.2685577,1.2336485,1.5478019,1.2437487,-0.48072603,1.3338625,0.092463575,-0.35752475,0.08045738,,1.1320168
0.92705375,1.5874641,1.3750786,1.201375,0.48375753,1.6346624,1.6438557,0.9231844,-1.1014649,-0.31664187,-1.0820284,,0.74048334
-0.504797,-0.5312522,-0.76230323,-0.97692335,0.69250524,-0.13743164,-0.40838823,0.5287828,0.46644202,0.76445484,0.58994716,,-0.2885495
-1.7129972,-1.3244151,-1.3628496,-1.2257296,-1.9110823,-1.0766395,-0.09463499,-0.5636142,0.91267675,0.45542002,1.0073276,,-0.8571904
0.7145554,-0.057618327,0.24317114,0.3211441,0.6886077,-0.6223925,-0.08715869,1.6616094,-0.12985156,-0.337942,-0.12426822,,1.3526937
0.9451645,0.8909603,0.7701955,0.47813937,0.58281004,1.0231597,-1.1417474,0.72726214,0.9486187,0.06718552,1.0084047,,0.12355808
-0.2851877,1.2074593,0.69315314,0.27555183,0.4248909,1.7022964,0.6156466,0.025624815,-0.66272545,0.93632597,-0.7242638,,-0.5185835
1.5896385,0.0729547,0.8481631,1.261606,-1.1309972,-1.0646976,-1.6022837,-0.6347876,0.7111489,-1.9046094,0.5820276,,1.2828265
-0.24897122,-1.4401184,-1.6798079,-1.6966715,-0.3519671,-0.8271701,0.3559537,-1.2691256,-0.25563973,1.0291537,-0.24571316,,-1.2224298
-0.92912734,-0.39753646,-0.2216669,-0.04536568,-0.5061051,-0.57209474,-0.82434416,0.084816664,1.3116682,0.14753133,1.4429538,,-0.41079286
0.46822485,1.3562245,1.2805792,1.2609816,0.6858072,1.2485555,-1.5938675,-0.5985645,0.8111218,-1.9394413,0.5961203,,1.3076328
0.44001132,-0.23760457,0.010482126,0.20116594,0.707189,-0.42905664,2.2075257,-0.55319345,-1.9395643,-1.6160395,-1.7721492,,0.4593229
0.38121167,-0.43977442,-0.7619508,-0.902868,0.6665976,0.04338946,0.33517694,-1.3258694,-0.25563973,1.0291427,-0.24573469,,-1.2224277
